docid,dirid,keywords,keywords_nouns,ur,topic
478862949,121603,충주역 부근에있는 미용실 찾습니다 내부 인테리어로 해당그림 걸려있는 미용실 찾아요,미용실 인테리어 그림 미용실,rural,0
478902368,121014,산청휴게소 맛집 한방우불고기 정말 맛있나요? 산청휴게소 맛집으로 '한방우불고기'가 유명하다고 들었는데 실제로 드셔보신 분들 어떠셨나요? 정말 맛있나요? 혹시 이 외에도 산청휴게소 맛집으로 추천할 만한 메뉴가 있다면 좀 알려주세요,휴게소 맛집 불고기 휴게소 맛집 불고기 실제 보신 혹시 휴게소 맛집 만 메뉴 좀,rural,2
478896115,121013,남해 용문사의 위치와 가는 길은 어떻게 되나요? 남해 용문사에 대해 아래 내용이 궁금해요. • 남해 용문사의 위치와 가는 길은 어떻게 되나요? • 남해 용문사의 주변 관광지는 무엇인가요? • 남해 용문사의 입장료는 어떻게 되나요?,용문사 위치 용문사 아래 용문사 위치 용문사 주변 관광 무엇 용문사 입장료,rural,2
478921411,120932,헬기소리ㅡㅡ 가평 설악인데요 2일전부터 자꾸 헬기같은게 시끄럽게 저희집 상공을 지나가요..그것도 21~22시사이로. 이게 공군인지 119소방 헬기인지 모르겠는데 빨간 LED불빛 반짝이며 지나가는데 겁나 시끄럽게 지나갑니다..한대가 지나가고 청평쪽 양평 쪽에서 홍천인지 설악면 시내방향인지 하여튼 유명산 그쪽방향으로 날라가는데 이거 어디다가 민원 넣어요??? 양평 옥천쪽인가 공군이 있고 가평 화악산쪽에 공군있는걸로 알고 가평 복장리쪽에 119헬기장( 복장초등학교 폐교 운동장)있는걸로 압니다만..,헬기 소리 설 악인 데 자꾸 헬기 집 그것 공군 소방 헬기 불빛 반짝 청평쪽 쪽 방향 하여튼 유명산 쪽 방향 어디 민원 쪽 공군 화악산 쪽 공군 는걸 알 리쪽 헬기장 초등학교 폐교 운동장 는걸 압니다,rural,1
478898800,121010,경남학교 중 어떤 학교를 가는 게 좋을까요? 제가 사정상 시험도 제대로 쳐 본 날도 없고 공부도 놓고 살아서 내신이 100퍼 인데 거제 옥포고 가고 싶은데 갈 수 있을까요 ㅠ? 아니면 다른 가기 쉬운 학교 긱사 있는 걸로 추천 좀 해 주세요 ㅠ,경남 게 제 시험 제대로 날 공부 다른 가기 긱사 걸 좀,rural,4
478910786,120932,가평 가볼만한곳 겨울에 어디가 좋을까요? 겨울에 가평에서 꼭 가봐야 할 곳이 있을까요? 이번 연말 가족과 함께 특별한 시간을 보내고 싶습니다.,곳 겨울 겨울 꼭 곳 이번 연말 가족 시간,rural,0
478910772,120932,가평 가볼만한곳 추천해주세요! 가평에 가볼만한 곳을 찾고 있어요. 가족들이랑 함께 겨울여행을 즐길 수 있는 특별한 장소가 있으면 알려주세요!,곳 곳 가족 겨울 여행,rural,2
478898763,121603,충주에서 목도까지 오는 버스나 방법 알려주세요 충주에서 목도까지 오는 버스시간표 일려주세요 아니면 환승해도 상관없으니까 최적에 방법 추천해주세요 그리고 목도에서 충주까지 가는 버스 시간표 있으면 알려주세요,버스 방법 버스 시간표 환승 최적 방법 버스 시간표,rural,5
478900153,121603,충주 사시는분만! 내일 롯데마트 푸드코트 운영하나요? 꼭 충주사시는분만! 예전꺼 ㄴㄴ 현재 내일 운영하나요,분만 롯데 마트 푸드코트 운영 꼭 분만 현재 운영,rural,1
478900434,121607,황간휴게소 맛집 뭐가 있나요? 안녕하세요~ 황간휴게소에 들를 계획인데요 여기 떡볶이가 맛있다고 하던데 정말 맛있나요? 혹시 떡볶이 외에도 다른 황간휴게소 맛집 추천해주실 곳 있으면 알려주세요! 맛있게 먹을 수 있는 메뉴나 꼭 먹어봐야 할 음식이 있다면 함께 추천 부탁드려요~,황간휴게소 맛집 뭐 황간휴게소 계획 여기 떡볶이 혹시 떡볶이 다른 황간휴게소 맛집 곳 메뉴 꼭 음식,rural,2
478902457,121018,함안휴게소 맛집 화정소바 진짜 맛있나요? 함안휴게소 맛집 중에 화정소바가 인기 있다는 얘기를 들었어요. 혹시 드셔보신 분 계신가요? 맛이 어떤지 궁금하네요. 그리고 혹시 화정소바 말고도 함안휴게소에서 꼭 먹어봐야 할 메뉴가 있다면 추천 부탁드릴게요. 맛있는 거 먹는 거 좋아해서요!,휴게소 맛집 소바 휴게소 맛집 소바 인기 얘기 혹시 보신 분 맛 혹시 소바 휴게소 꼭 메뉴,rural,2
478860694,121609,충북 음성군 소이면 대면과외 하시는분 ㅠㅠ 수12 미적분 화학12 생명과학12 충북 음성군 소이면 에서 대면과외 하시는 분 연락부탁드립니다 ㅠ 경제적상황이 좋지 않아서 한과목 1시간당 19000원 이하 생각 중 입니다 꼭 연락부탁드립니다 이외에 댓은 신고하고 삭제하겠습니다,충북 대면 과외 분 미적분 생명과학 충북 대면 과외 분 연락 경제 과목 생각 꼭 연락 이외 댓 신고 삭제,rural,3
478921451,121010,고등학교 입학 통영 충무고등학교 이번에 커트라인 대략 몇퍼일까요?,고등학교 입학 고등학교 이번 커트라인 대략 몇퍼일까,rural,3
478905378,121115,영덕대게맛집 어디가 제일 괜찮아요? 영덕대게맛집 어디가 제일 괜찮아요? 담주에 영덕 가려하는데 영덕대게맛집 검색해보고 찾고 있어요. 부모님 모시고 가는데 영덕대게맛집 괜찮은곳 한곳좀 알려주세요.,대게 맛집 제일 대게 맛집 제일 대게 맛집 검색 부모님 모시 대게 맛집 곳 곳좀,rural,0
478901108,121114,성주휴게소 맛집 추천 부탁드려요~ 안녕하세요! 성주휴게소에 들를 계획인데 여기서 꼭 먹어봐야 할 맛있는 메뉴가 있을까요? 성주휴게소만의 특별한 음식이나 간식이 있다면 알려주시면 감사하겠습니다. 성주휴게소 맛집 뭐가 맛있는지 추천 부탁드릴게요~,휴게소 맛집 휴게소 계획 여기 꼭 메뉴 휴게소 음식 간식 휴게소 맛집 뭐,rural,2
478925029,121110,포항촌인가요 포항에서 산다고 하면 촌에 사는거같나요??,촌 산다 촌,rural,6
478915397,121110,모델 아카데미 추천 모델을 꿈구고있는 여학생 입니다. 대구/부산/포항/경주 모델 아카데미 추천해주세요 ㅠ,모델 아카데미 모델 꿈 여학생 모델 아카데미,rural,5
478910971,121110,포항고등학교 스쿨버스 노선이 어떻게 되나요 오천읍까지도 오나요?,고등학교 스쿨버스 노선,rural,3
478854538,121205,전라도 여수 사시는 분들 카페 찾아요! 이런 의자가 독특한 카페였는데 까먹어서요,전라도 카페 의자 카페,rural,2
478843605,121205,여수중앙여고 내신 91퍼정도 되는데 아니 기말까지 합치면 더 안좋을 수도 있는데 중앙여고 갈 수 있을까요..ㅠㅠ바로 채택해드려요,여고 퍼정 말 합치 더 여고 바로 채택,rural,3
478911584,121205,공공화장실에서 담배 피웠는데 벌금내야하나요? 16살 여학생입니다. 큰 건물 하나가 있고 7층이 제가 다니는학원이고 4층이 외과병원입니다. 제가 스트레스때문에 담배를 피우게됬는데 저희학원과는 달리 4층은 조용하길래 후딱 공중화장실에 가서 담배를 피웠습니다. 근데 피다가 발자국소리가 나서 피던담배를 최대한 숨기고 나갔는데 간호사?분이 본것같더라구요. 저는 그대로 7층으로 올라갔는데 생각해보니까 담뱃재덩어리를 거기 떨어트린것같아서 그건 제가 처리하려고 다시 내려갔는데 간호사분은 없으시고 병원의 남자원장쌤?으로 보이시는분이 여자화장실에 들어가서 보고 나오시더라구요. 제 생각으론 간호사분이 말씀드려서 그 원장분이 확인해 보신것같은데 제가 들어가는거 보셨는데 아무런채 안하시더라구요. 머 저라는 확신도 없으셨겠죠.! 무튼 저는 들어가서 휴지랑 물로 다 정리를 하고나왔는데 뭔가 찜찜하더라구요.. cctv도 있고 또 간호사분은 제 얼굴을 보셔서.. 들킬까봐 좀 무섭네요 저 어떻게 되려나요.? 현실적인 답변 부탁드립니다.,공공화장실 담배 벌금 내야 살 여학생 건물 하나 층 제 학원 층 외과 제 스트레스 때문 담배 학원 달리 층 공중화장실 담배 발자국 소리 담배 최대한 숨기 간호사 분 그대로 층 생각 담뱃재 덩어리 트린것 제 간호사 남자 쌤 보이시 분 화장실 보고 제 생각 간호사 그 확인 제 채 머 확신 무 휴지 물 뭔가 또 간호사 제 얼굴 좀 현실,rural,4
478887293,121507,동외고 미달 일반고에서 떨어지고 동외고가 미달이면 갈수있나요,미달 반고 미달,rural,4
478827068,121507,단국대 천안캠 2026... 단국대 천안캠 2026 신입학 전형에 2025와 다르게 2026은 과목 반영 비율이 폐지라고 되어있습니다 폐지는 뭘 의미하는건가요? 몇 퍼센트 반영한다는건가요? 자세히 알려주셨으면 좋겠습니다,단국대 캠 단국대 캠 신입학 전형 은 과목 반영 비율 폐지 폐지 뭘 의미 가요 몇 퍼센트 건가,rural,4
478897345,121211,무안공항이나 광주공항에서 고양이 검역해도 되나요? 무안공항이나 광주공항에서 고양이 검역해도 되나요?,무안공항 고양이 검역 무안공항 고양이 검역,rural,6
478916931,121220,어느고등학교가 더 커트라인이 낮나요 안녕하세요 대구에 사는 중3 남학생입니다. 제가 내일이면 고등학교 원서 접수를 해야하는데 제가 석차백분율이 82퍼에요 일지망에 운암을 적고 이지망에 구암이랑 강북중에 뭘 적을까 고민하고있어요. 강북고랑 구암고중에 어디학교가 커트리인이 더 낮일까요..? 그리고 인문계는 갈 수 있을까요..?,고등학교 더 커트라인 남학생 제 이면 고등학교 접수 제 석차 백분율 퍼 지망 지망 뭘 고민 강북고 구암고 어디 트리 더 낮 인문,rural,4
478823498,121220,학교 재전학 지금 다니는 학교에서 특성화고를 못가서 타지역으로 이사를 가서 학교를 3개월 다니고 다시 와서 특상화고 다닐껀데 학교를 3개월을 다닐때 방학도 포함이 되나요? 아니면 수업일자로 3개월인가요?,전학 특성화고 지역 개월 특상화 다닐껀데 개월 때 포함 수업 일자 개월,rural,3
478894813,121220,학교 교복을 알고싶은데 어디 학교인지 알려주세요 ㅜ 어디 학교인지 알려주세요 ㅠㅠ,교복 어디 어디,rural,4
478891787,120812,영월역 기차 20일 이후에 하나밖에 없는데 좀있음 다시 몇개 뜨겠죠?ㅜ,기차 이후 하나 몇개,rural,5
478891601,121220,동사무소에서 학교 책자를 봤어요 문화센터 가다가 동사무소 입구에 놓여있는 고양송암고등학교 책자를 보게 됐어요. 2년만 다니면 졸업장이 나온다는데 저처럼 60대가 가도 배울 수 있나요?,동사무소 책자 문화센터 가다가 동사무소 입구 고등학교 책자 졸업장,rural,3
478904810,121220,에어팟 잃어버렸어요 반에서 에어팟을 가방에 넣어놨는데 누가 들고 갔는지 사라져있어요 나의 찾기에서 소리재생 하는데도 안들리고 평소같으면 위치추적도 될텐데 안떠요 이거 왜 이러는건가요ㅜㅠ 급해요 제벌…아뮤나 알려주세요..,에어팟 반 에어팟 누가 찾기 소리 재생 위치 추적 왜 가요 벌 아뮤,rural,5
478876184,121603,충주역 부근 미용실 찾습니다 이런 그림 달려있는 미용실 찾아요,미용실 그림 미용실,rural,0
478933714,121210,광주에서 담양으로 전학 동신고에서 담양고로 전학가고 싶은데 절차가 어떻게 되는지 알려주세요 참고로 집 주소는 담양입니다.,전학 동신고 전학 절차 참고 집,rural,3
478945614,121603,충주에서 일산가려면 어디 역 에서 내려야 해요? 충주에서 일산 킨텍스가려고 하는데요 기차를 타고 가려고 해요 그런데 충주는 충주 역에서 타고 내리면 되는데 일산은 어디 역에서 내려야 하는지 아무리 찾아도 잘 모르겠어요,려면 어디 킨텍스 려고 기차 어디,rural,0
478969519,121509,당진 구터 버스 시간표좀 ㅜㅜ 구터에서 송악고 가는 버스 시간표 사진 있는분 보내주세요 ㅜ,터 버스 시간표 좀 터 버스 시간표 분,rural,5
478962019,121110,경북 포항 맛집 추천좀................ 경북 포항 맛집 추천좀 해주세요!!!!!!!!!!!!,경북 맛집 좀 경북 맛집 좀,rural,0
478929553,120934,어떻게 해야 빨리갈수 있나요? 여주역에서 서울 노원구 쿠방플러스 가려고 하는데 어떻게 해야 빠르게 갈수 있나요 버스는 뭘 타야하고,갈수 쿠방 플러스 갈수 버스 뭘,rural,5
478760301,121207,광주여상이랑 동일미래 중 누가 더 성적을 보나요? 선생님께서 특성화중에 광주여상이 성적을 가장 먆이 본다라고 말씀하셨는데 지금 동일다니는 저희 언니 말로는 여상 중에서 가장 높은 거고 특성화중에선 동일미래가 가장 성적이 높아야 한다하고... 대체 뭐가 맞는 거죠?-??????? 혼란이와요;; 제발알려즈세료,여상 미래 누가 더 성적 보나 선생님 특성 화중 성적 먆 말씀 저희 언니 말 여상 특성 화중 미래 성적 대체 뭐 혼란 제발 료,rural,3
478949605,120811,곧 축제인데 가벽 재료를 뭘로 해야 하나요 가벽은 세워야겠는데 이번 달 24일이 축제 당일이라 배송시키기에 좀 애매..? 할 것같고 중학교라 다들 가벽을 부술 것 같아 단단한게 필요합니다. 심지어 이번에 부스가 너무 많아서 예산이 84000원 정도밖에 안돼요. ..가능한 싸고 단단한 재료가 있을까요?,곧 축제 벽 재료 뭘 벽 이번 축제 당일 배송 좀 애매 것 중학교 벽 부술 것 심지어 이번 부스 재료,rural,1
